symbol,strategy,stage,price,confidence,vol_ratio,reason,sma30w,rsm,pct_from_high
AAPL,SEPA,Setup 대기,273.67999267578125,0.3,0.7166608422086929,TT통과 | 52주고가 95% | VCP/돌파 대기,,,
NVDA,SEPA,Setup 대기,188.5399932861328,0.3,0.8130855640457039,TT통과 | 52주고가 89% | VCP/돌파 대기,,,
CSCO,SEPA,Setup 대기,86.29000091552734,0.3,1.573654755513719,TT통과 | 52주고가 98% | VCP/돌파 대기,,,
INTC,SEPA,Setup 대기,47.130001068115234,0.3,0.9140034365807186,TT통과 | 52주고가 86% | VCP/돌파 대기,,,
AMAT,SEPA,Setup 대기,329.07000732421875,0.3,0.9349600667291104,TT통과 | 52주고가 95% | VCP/돌파 대기,,,
ADI,SEPA,Setup 대기,325.1600036621094,0.3,0.698931077725413,TT통과 | 52주고가 99% | VCP/돌파 대기,,,
LRCX,SEPA,Setup 대기,226.61000061035156,0.3,0.6614443485922417,TT통과 | 52주고가 90% | VCP/돌파 대기,,,
KLAC,SEPA,Setup 대기,1430.8399658203125,0.3,0.782036894482522,TT통과 | 52주고가 84% | VCP/돌파 대기,,,
ASML,SEPA,Setup 대기,1413.6199951171875,0.3,0.687570207010385,TT통과 | 52주고가 95% | VCP/돌파 대기,,,
MCHP,SEPA,Setup 대기,76.86000061035156,0.3,1.2930752523234519,TT통과 | 52주고가 94% | VCP/돌파 대기,,,
ON,SEPA,Setup 대기,67.37999725341797,0.3,2.0295433727455543,TT통과 | 52주고가 98% | VCP/돌파 대기,,,
SBUX,SEPA,Setup 대기,97.52999877929688,0.3,0.8645759257969362,TT통과 | 52주고가 85% | VCP/돌파 대기,,,
MAR,SEPA,Setup 대기,359.3500061035156,0.3,2.5504493939961117,TT통과 | 52주고가 99% | VCP/돌파 대기,,,
ROST,SEPA,Setup 대기,192.3300018310547,0.3,1.03998285158059,TT통과 | 52주고가 99% | VCP/돌파 대기,,,
AMGN,SEPA,Setup 대기,364.6499938964844,0.3,1.2031856578522673,TT통과 | 52주고가 95% | VCP/돌파 대기,,,
GILD,SEPA,Setup 대기,147.22999572753906,0.3,1.4922973547333926,TT통과 | 52주고가 96% | VCP/돌파 대기,,,
BIIB,SEPA,Setup 대기,188.99000549316406,0.3,0.9526186246513482,TT통과 | 52주고가 93% | VCP/돌파 대기,,,
MRNA,SEPA,Setup 대기,41.994998931884766,0.3,0.81738456459163,TT통과 | 52주고가 76% | VCP/돌파 대기,,,
PEP,SEPA,Setup 대기,166.97000122070312,0.3,1.1962557339966347,TT통과 | 52주고가 98% | VCP/돌파 대기,,,
MNST,SEPA,Setup 대기,80.16999816894531,0.3,1.4877739960903023,TT통과 | 52주고가 96% | VCP/돌파 대기,,,
PCAR,SEPA,Setup 대기,127.06999969482422,0.3,0.6836865134325102,TT통과 | 52주고가 96% | VCP/돌파 대기,,,
CSX,SEPA,Setup 대기,40.900001525878906,0.3,1.038811743691243,TT통과 | 52주고가 99% | VCP/돌파 대기,,,
AZN,SEPA,Setup 대기,193.39999389648438,0.3,6.1662052868696735,TT통과 | 52주고가 99% | VCP/돌파 대기,,,
BKR,SEPA,Setup 대기,59.150001525878906,0.3,1.0381264424985008,TT통과 | 52주고가 99% | VCP/돌파 대기,,,
FANG,SEPA,Setup 대기,164.88999938964844,0.3,0.8655012350696274,TT통과 | 52주고가 97% | VCP/돌파 대기,,,
JPM,SEPA,Setup 대기,318.2799987792969,0.3,0.9160076343068562,TT통과 | 52주고가 95% | VCP/돌파 대기,,,
BAC,SEPA,Setup 대기,55.38999938964844,0.3,1.272742906802717,TT통과 | 52주고가 96% | VCP/돌파 대기,,,
WFC,SEPA,Setup 대기,91.91000366210938,0.3,1.3432512197554782,TT통과 | 52주고가 94% | VCP/돌파 대기,,,
GS,SEPA,Setup 대기,948.989990234375,0.3,1.4454680917507325,TT통과 | 52주고가 96% | VCP/돌파 대기,,,
C,SEPA,Setup 대기,122.1500015258789,0.3,0.8594612571611726,TT통과 | 52주고가 98% | VCP/돌파 대기,,,
TFC,SEPA,Setup 대기,55.099998474121094,0.3,0.9087976815421365,TT통과 | 52주고가 98% | VCP/돌파 대기,,,
USB,SEPA,Setup 대기,60.54999923706055,0.3,0.809319935548371,TT통과 | 52주고가 99% | VCP/돌파 대기,,,
JNJ,SEPA,Setup 대기,238.35000610351562,0.3,0.7741498193569814,TT통과 | 52주고가 99% | VCP/돌파 대기,,,
MRK,SEPA,Setup 대기,117.1500015258789,0.3,0.8482618746424918,TT통과 | 52주고가 96% | VCP/돌파 대기,,,
PFE,SEPA,Setup 대기,27.610000610351562,0.3,0.8761732324526954,TT통과 | 52주고가 100% | VCP/돌파 대기,,,
BMY,SEPA,Setup 대기,60.86000061035156,0.3,0.8285231540145302,TT통과 | 52주고가 98% | VCP/돌파 대기,,,
WMT,SEPA,Setup 대기,126.69999694824219,0.3,0.7891316506807111,TT통과 | 52주고가 96% | VCP/돌파 대기,,,
HSY,SEPA,Setup 대기,229.0,0.3,1.6198049390214382,TT통과 | 52주고가 98% | VCP/돌파 대기,,,
TGT,SEPA,Setup 대기,113.2300033569336,0.3,0.7299263600250777,TT통과 | 52주고가 89% | VCP/돌파 대기,,,
LOW,SEPA,Setup 대기,284.6700134277344,0.3,1.0028056078010694,TT통과 | 52주고가 100% | VCP/돌파 대기,,,
HLT,SEPA,Setup 대기,323.70001220703125,0.3,1.7338403466452248,TT통과 | 52주고가 100% | VCP/돌파 대기,,,
F,SEPA,Setup 대기,13.569999694824219,0.3,1.4476470678682145,TT통과 | 52주고가 94% | VCP/돌파 대기,,,
XOM,SEPA,Setup 대기,151.58999633789062,0.3,0.8550357409811729,TT통과 | 52주고가 100% | VCP/돌파 대기,,,
CVX,SEPA,Setup 대기,182.25999450683594,0.3,0.6931240487571915,TT통과 | 52주고가 100% | VCP/돌파 대기,,,
COP,SEPA,Setup 대기,107.5,0.3,0.6516314098541828,TT통과 | 52주고가 99% | VCP/돌파 대기,,,
SLB,SEPA,Setup 대기,50.31999969482422,0.3,0.7726632695288663,TT통과 | 52주고가 97% | VCP/돌파 대기,,,
PSX,SEPA,Setup 대기,157.30999755859375,0.3,0.6272664139966522,TT통과 | 52주고가 99% | VCP/돌파 대기,,,
VLO,SEPA,Setup 대기,199.5,0.3,0.6127184417465579,TT통과 | 52주고가 98% | VCP/돌파 대기,,,
HAL,SEPA,Setup 대기,34.02000045776367,0.3,0.9032113066505202,TT통과 | 52주고가 96% | VCP/돌파 대기,,,
DVN,SEPA,Setup 대기,43.47999954223633,0.3,0.6209028762189054,TT통과 | 52주고가 99% | VCP/돌파 대기,,,
BA,SEPA,Setup 대기,242.58999633789062,0.3,0.6286374819150183,TT통과 | 52주고가 95% | VCP/돌파 대기,,,
CAT,SEPA,Setup 대기,742.3699951171875,0.3,1.505044358806782,TT통과 | 52주고가 99% | VCP/돌파 대기,,,
RTX,SEPA,Setup 대기,195.19000244140625,0.3,1.0272194573887787,TT통과 | 52주고가 95% | VCP/돌파 대기,,,
LMT,SEPA,Setup 대기,629.5599975585938,0.3,0.6912826271022043,TT통과 | 52주고가 97% | VCP/돌파 대기,,,
GE,SEPA,Setup 대기,316.3299865722656,0.3,0.8693819991579507,TT통과 | 52주고가 95% | VCP/돌파 대기,,,
UNP,SEPA,Setup 대기,261.32000732421875,0.3,1.4618561808995918,TT통과 | 52주고가 100% | VCP/돌파 대기,,,
FDX,SEPA,Setup 대기,367.95001220703125,0.3,0.7981890798448215,TT통과 | 52주고가 99% | VCP/돌파 대기,,,
ITW,SEPA,Setup 대기,294.25,0.3,0.9280493312131425,TT통과 | 52주고가 100% | VCP/돌파 대기,,,
EMR,SEPA,Setup 대기,161.69000244140625,0.3,1.0797659008675182,TT통과 | 52주고가 99% | VCP/돌파 대기,,,
NOC,SEPA,Setup 대기,685.0,0.3,1.0592544337791485,TT통과 | 52주고가 96% | VCP/돌파 대기,,,
GD,SEPA,Setup 대기,358.8299865722656,0.3,0.5238470384758179,TT통과 | 52주고가 97% | VCP/돌파 대기,,,
FCX,SEPA,Setup 대기,63.2599983215332,0.3,0.5890934662983032,TT통과 | 52주고가 91% | VCP/돌파 대기,,,
NEM,SEPA,Setup 대기,121.52999877929688,0.3,0.70004524563121,TT통과 | 52주고가 90% | VCP/돌파 대기,,,
ECL,SEPA,Setup 대기,299.6199951171875,0.3,1.7573978314237695,TT통과 | 52주고가 99% | VCP/돌파 대기,,,
DD,SEPA,Setup 대기,49.43000030517578,0.3,1.6878659581705477,TT통과 | 52주고가 100% | VCP/돌파 대기,,,
PLD,SEPA,Setup 대기,140.47999572753906,0.3,0.831505091177153,TT통과 | 52주고가 100% | VCP/돌파 대기,,,
SPG,SEPA,Setup 대기,196.3000030517578,0.3,1.1005324569978576,TT통과 | 52주고가 97% | VCP/돌파 대기,,,
O,SEPA,Setup 대기,63.900001525878906,0.3,0.8732853909691093,TT통과 | 52주고가 100% | VCP/돌파 대기,,,
NEE,SEPA,Setup 대기,90.83000183105469,0.3,0.7603537111558545,TT통과 | 52주고가 99% | VCP/돌파 대기,,,
D,SEPA,Setup 대기,63.790000915527344,0.3,0.9958406717702742,TT통과 | 52주고가 99% | VCP/돌파 대기,,,
AZN,Weinstein,Stage 2A (돌파),193.39999389648438,,3.9929834891195015,30주선 돌파 격발 | Vol 4.0x 폭증 | 52주고가 99% | RS+11.5,170.5900095621745,11.505454873597065,98.72383865345039
EA,Weinstein,Stage 2 (상승),202.5800018310547,,1.957261678065195,Stage 2 상승 유지 | Vol 2.0x | 52주고가 99% | RS+7.9,191.45279897054036,7.9105888775156785,98.87256695520765
ODFL,Weinstein,Stage 2 (상승),194.49000549316406,,1.7447114790822866,Stage 2 상승 유지 | Vol 1.7x | 52주고가 93% | RS+12.1,153.28359375,12.093854081501721,93.17332584794501
ITW,Weinstein,Stage 2 (상승),294.25,,1.740176370993574,Stage 2 상승 유지 | Vol 1.7x | 52주고가 100% | RS+6.6,255.95716959635416,6.5932539528262835,99.64780097029133
LLY,Weinstein,Stage 2 (상승),1025.0,,1.6596368530824797,Stage 2 상승 유지 | Vol 1.7x | 52주고가 90% | RS+9.0,902.852294921875,9.001438594008215,90.39199648456432
EMR,Weinstein,Stage 2 (상승),161.69000244140625,,1.584074504191142,Stage 2 상승 유지 | Vol 1.6x | 52주고가 99% | RS+14.8,136.87420399983725,14.766492125121044,98.86878383228878
GOOGL,Weinstein,Stage 2 (상승),318.5799865722656,,1.5791207144398676,Stage 2 상승 유지 | Vol 1.6x | 52주고가 91% | RS+29.4,272.09642232259114,29.377822668851472,91.28366377428814
DVN,Weinstein,Stage 2 (상승),43.47999954223633,,1.5433706506311466,Stage 2 상승 유지 | Vol 1.5x | 52주고가 99% | RS+15.6,35.54197940826416,15.567986116236776,98.77328280347143
MRK,Weinstein,Stage 2 (상승),117.1500015258789,,1.5388731481807074,Stage 2 상승 유지 | Vol 1.5x | 52주고가 96% | RS+21.0,93.74472122192383,21.02323246755855,95.50790643100841
HSY,Weinstein,Stage 2 (상승),229.0,,1.5323580300814754,Stage 2 상승 유지 | Vol 1.5x | 52주고가 98% | RS+17.3,187.51445617675782,17.309752711314964,97.50074712001476
CAT,Weinstein,Stage 2 (상승),742.3699951171875,,1.530234941871443,Stage 2 상승 유지 | Vol 1.5x | 52주고가 99% | RS+51.0,537.1880177815755,50.981654559766596,98.71941424430685
GOOG,Weinstein,Stage 2 (상승),318.6300048828125,,1.478712488112449,Stage 2 상승 유지 | Vol 1.5x | 52주고가 91% | RS+28.8,272.72998046875,28.78968408798288,90.99814663341384
PEP,Weinstein,Stage 2 (상승),166.97000122070312,,1.4710531289346263,Stage 2 상승 유지 | Vol 1.5x | 52주고가 98% | RS+6.9,146.41568857828776,6.911957246967515,97.78623790377928
MPC,Weinstein,Stage 2 (상승),204.14999389648438,,1.459817613728489,Stage 2 상승 유지 | Vol 1.5x | 52주고가 99% | RS+10.8,181.60360107421874,10.7813361848351,98.88592730164369
ADI,Weinstein,Stage 2 (상승),325.1600036621094,,1.4547089811126814,Stage 2 상승 유지 | Vol 1.5x | 52주고가 99% | RS+24.4,258.7850738525391,24.41072525251149,99.20976465663138
CSCO,Weinstein,Stage 2 (상승),86.29000091552734,,1.420807176068241,Stage 2 상승 유지 | Vol 1.4x | 52주고가 98% | RS+16.0,72.65265324910482,15.983223060249463,97.84555905059503
AMD,Weinstein,Stage 2 (상승),213.57000732421875,,1.4190398248482603,Stage 2 상승 유지 | Vol 1.4x | 52주고가 80% | RS+20.2,203.42666575113932,20.22442789607759,79.96481131559129
PSX,Weinstein,Stage 2 (상승),157.30999755859375,,1.416357581129575,Stage 2 상승 유지 | Vol 1.4x | 52주고가 99% | RS+14.0,133.95493596394857,13.965394712181922,98.8438602523055
FDX,Weinstein,Stage 2 (상승),367.95001220703125,,1.3941072366642695,Stage 2 상승 유지 | Vol 1.4x | 52주고가 99% | RS+35.4,265.7230753580729,35.363158152763965,99.21534453446826
DE,Weinstein,Stage 2 (상승),593.4099731445312,,1.3795700678728218,Stage 2 상승 유지 | Vol 1.4x | 52주고가 100% | RS+10.6,486.6788747151693,10.610890215195612,99.94104745767032
MNST,Weinstein,Stage 2 (상승),80.16999816894531,,1.3610052685302005,Stage 2 상승 유지 | Vol 1.4x | 52주고가 96% | RS+10.9,70.6966667175293,10.92684165070963,96.31186956558004
ILMN,Weinstein,Stage 2 (상승),119.31999969482422,,1.3609235855838286,Stage 2 상승 유지 | Vol 1.4x | 52주고가 77% | RS+6.4,116.22000045776367,6.417984993238401,76.7183184153071
BIIB,Weinstein,Stage 2 (상승),188.99000549316406,,1.3586720234202248,Stage 2 상승 유지 | Vol 1.4x | 52주고가 93% | RS+17.6,159.417333984375,17.58191428748479,93.36989381644011
MCHP,Weinstein,Stage 2 (상승),76.86000061035156,,1.3531483960718906,Stage 2 상승 유지 | Vol 1.4x | 52주고가 94% | RS+14.3,65.29138641357422,14.285609497810302,94.38781815338672
CME,Weinstein,Stage 2 (상승),306.760009765625,,1.3516018071076792,Stage 2 상승 유지 | Vol 1.4x | 52주고가 99% | RS+2.9,273.7463673909505,2.9211536729605525,99.16276182744798
VZ,Weinstein,Stage 2 (상승),47.38999938964844,,1.348176542299654,Stage 2 상승 유지 | Vol 1.3x | 52주고가 99% | RS+4.2,41.272532272338864,4.210067884550384,99.1630016358737
TGT,Weinstein,Stage 2 (상승),113.2300033569336,,1.3431990410469097,Stage 2 상승 유지 | Vol 1.3x | 52주고가 89% | RS+5.1,96.82362416585286,5.127768297089541,89.00963522736248
PM,Weinstein,Stage 2 (상승),182.69000244140625,,1.3424595689254792,Stage 2 상승 유지 | Vol 1.3x | 52주고가 98% | RS+2.0,161.22624613444012,2.0179025030570674,97.93084934483726
ON,Weinstein,Stage 2 (상승),67.37999725341797,,1.3284176040794229,Stage 2 상승 유지 | Vol 1.3x | 52주고가 98% | RS+22.3,53.53433316548665,22.337677392113896,97.93603817535941
AMGN,Weinstein,Stage 2 (상승),364.6499938964844,,1.3211045497248692,Stage 2 상승 유지 | Vol 1.3x | 52주고가 95% | RS+9.9,312.92005818684896,9.87868442383868,94.6847731927099
TXN,Weinstein,Stage 2 (상승),220.9199981689453,,1.3104726569025265,Stage 2 상승 유지 | Vol 1.3x | 52주고가 97% | RS+10.7,182.2507308959961,10.739898763839939,96.54328383567932
PFE,Weinstein,Stage 2 (상승),27.610000610351562,,1.306733276801595,Stage 2 상승 유지 | Vol 1.3x | 52주고가 100% | RS+5.0,24.66277198791504,5.013321359226119,99.56725952446558
PCAR,Weinstein,Stage 2 (상승),127.06999969482422,,1.298811448924467,Stage 2 상승 유지 | 52주고가 96% | RS+15.6,104.90896504720052,15.629311789958166,96.35274112079203
DOW,Weinstein,Stage 2 (상승),33.599998474121094,,1.2906519935668954,Stage 2 상승 유지 | 52주고가 90% | RS+13.8,24.297969118754068,13.845811849264656,90.07660607968724
AVGO,Weinstein,Stage 2 (상승),340.44000244140625,,1.2901577200643803,Stage 2 상승 유지 | 52주고가 82% | RS+9.6,337.31927998860675,9.564625892728262,82.26801349332155
BMY,Weinstein,Stage 2 (상승),60.86000061035156,,1.28162478885541,Stage 2 상승 유지 | 52주고가 98% | RS+12.2,48.93087641398112,12.162503974480154,98.08219397044209
XOM,Weinstein,Stage 2 (상승),151.58999633789062,,1.271288601846083,Stage 2 상승 유지 | 52주고가 100% | RS+21.6,118.42005208333333,21.587874149380593,99.87481720718516
UNP,Weinstein,Stage 2 (상승),261.32000732421875,,1.2691139319790383,Stage 2 상승 유지 | 52주고가 100% | RS+4.6,227.90833841959636,4.645229268752438,99.91207016651362
CB,Weinstein,Stage 2 (상승),326.25,,1.2687974219304259,Stage 2 상승 유지 | 52주고가 97% | RS+2.5,290.9756652832031,2.5245047301716284,97.2168430406708
UPS,Weinstein,Stage 2 (상승),118.69999694824219,,1.2635404480096915,Stage 2 상승 유지 | 52주고가 99% | RS+11.6,94.36037470499674,11.620481120755732,99.28069535972507
MDB,Weinstein,Stage 2 (상승),377.260009765625,,1.2560587365105769,Stage 2 상승 유지 | 52주고가 85% | RS+25.8,337.67233225504555,25.828459254045356,84.8309068020533
AMAT,Weinstein,Stage 2 (상승),329.07000732421875,,1.237211184396876,Stage 2 상승 유지 | 52주고가 95% | RS+49.3,234.5700897216797,49.32396903117684,95.49332602895203
SPG,Weinstein,Stage 2 (상승),196.3000030517578,,1.2225855854818466,Stage 2 상승 유지 | 52주고가 97% | RS+5.3,179.5882573445638,5.309375212071821,97.46773038764447
NVDA,Weinstein,Stage 2 (상승),188.5399932861328,,1.214679795435463,Stage 2 상승 유지 | 52주고가 89% | RS+8.2,182.68564046223958,8.160804746139295,88.85926890307617
ECL,Weinstein,Stage 2 (상승),299.6199951171875,,1.2140383283306395,Stage 2 상승 유지 | 52주고가 99% | RS+2.8,271.42288462320965,2.776167232431148,98.88122024382639
AAPL,Weinstein,Stage 2 (상승),273.67999267578125,,1.2107970350677357,Stage 2 상승 유지 | 52주고가 95% | RS+6.3,254.3269510904948,6.251356069367153,94.91236722222384
ROST,Weinstein,Stage 2 (상승),192.3300018310547,,1.2054555676986929,Stage 2 상승 유지 | 52주고가 99% | RS+15.7,164.780930074056,15.714908005032413,98.671251609778
KLAC,Weinstein,Stage 2 (상승),1430.8399658203125,,1.1960139254729318,Stage 2 상승 유지 | 52주고가 84% | RS+34.5,1147.8542195638022,34.48689203988924,84.4975927274106
CVX,Weinstein,Stage 2 (상승),182.25999450683594,,1.191435627328936,Stage 2 상승 유지 | 52주고가 100% | RS+9.8,156.63691050211588,9.807018762158858,99.62284643185785
FAST,Weinstein,Stage 2 (상승),46.65999984741211,,1.1913881273010656,Stage 2 상승 유지 | 52주고가 93% | RS+0.1,44.28570048014323,0.07530033030367367,93.15039995333044
HLT,Weinstein,Stage 2 (상승),323.70001220703125,,1.1908382253873544,Stage 2 상승 유지 | 52주고가 100% | RS+11.8,278.82448527018227,11.785956916523087,99.57549697851744
RTX,Weinstein,Stage 2 (상승),195.19000244140625,,1.1859408395139006,Stage 2 상승 유지 | 52주고가 95% | RS+14.6,172.71136474609375,14.638431450730248,94.53216121670665
AEP,Weinstein,Stage 2 (상승),121.2300033569336,,1.1772261429886468,Stage 2 상승 유지 | 52주고가 98% | RS+1.1,114.32249603271484,1.112215348701473,97.90748112107332
TJX,Weinstein,Stage 2 (상승),153.2899932861328,,1.1609587883295582,Stage 2 상승 유지 | 52주고가 96% | RS+2.9,144.93579508463543,2.939323185448073,96.11863393075238
VLO,Weinstein,Stage 2 (상승),199.5,,1.1448949151680834,Stage 2 상승 유지 | 52주고가 98% | RS+23.3,164.89995269775392,23.29844048509142,97.72705035587272
F,Weinstein,Stage 2 (상승),13.569999694824219,,1.1392146170145052,Stage 2 상승 유지 | 52주고가 94% | RS+8.2,12.604267787933349,8.218394751671054,93.58620479189116
NEM,Weinstein,Stage 2 (상승),121.52999877929688,,1.1386593476507882,Stage 2 상승 유지 | 52주고가 90% | RS+52.8,89.80251642862956,52.81352169372451,90.10230900042265
WBD,Weinstein,Stage 2 (상승),27.799999237060547,,1.1313474036569175,Stage 2 상승 유지 | 52주고가 93% | RS+56.5,21.44233341217041,56.53129321884829,92.66666412353516
MDT,Weinstein,Stage 2 (상승),101.41999816894531,,1.1259319548759688,Stage 2 상승 유지 | 52주고가 95% | RS+0.6,96.21392669677735,0.6263225421125895,95.38229702101316
O,Weinstein,Stage 2 (상승),63.900001525878906,,1.1127989348915237,Stage 2 상승 유지 | 52주고가 100% | RS+2.8,58.015563837687175,2.75628256602809,99.62582184899699
USB,Weinstein,Stage 2 (상승),60.54999923706055,,1.1123519413711598,Stage 2 상승 유지 | 52주고가 99% | RS+19.1,49.85602696736654,19.11723582323006,99.27856627431181
TSLA,Weinstein,Stage 2 (상승),425.2099914550781,,1.1098365040452345,Stage 2 상승 유지 | 52주고가 85% | RS+8.0,410.0263326009115,7.994230090103671,85.24146560974194
GS,Weinstein,Stage 2 (상승),948.989990234375,,1.0990165119972388,Stage 2 상승 유지 | 52주고가 96% | RS+21.0,818.6154235839844,20.970304995243083,96.37351258962427
LRCX,Weinstein,Stage 2 (상승),226.61000061035156,,1.0864280435286087,Stage 2 상승 유지 | 52주고가 90% | RS+72.0,153.44086532592775,72.02463243023243,89.97101878090591
NOC,Weinstein,Stage 2 (상승),685.0,,1.0666573358060114,Stage 2 상승 유지 | 52주고가 96% | RS+13.3,598.2303202311198,13.304610948641127,95.72253238801237
TFC,Weinstein,Stage 2 (상승),55.099998474121094,,1.055540840697451,Stage 2 상승 유지 | 52주고가 98% | RS+15.0,46.815572102864586,15.020652939536383,98.04270058027518
FANG,Weinstein,Stage 2 (상승),164.88999938964844,,1.053538163034672,Stage 2 상승 유지 | 52주고가 97% | RS+3.6,147.58929748535155,3.60740490177216,97.28597206063507
MS,Weinstein,Stage 2 (상승),177.88999938964844,,1.0519596535851465,Stage 2 상승 유지 | 52주고가 93% | RS+11.8,163.19409586588543,11.78428579497892,92.83301145154512
DD,Weinstein,Stage 2 (상승),49.43000030517578,,1.0401219952311713,Stage 2 상승 유지 | 52주고가 100% | RS+34.8,37.00863831837972,34.841953151624416,99.73768953891657
FCX,Weinstein,Stage 2 (상승),63.2599983215332,,1.0393426898316105,Stage 2 상승 유지 | 52주고가 91% | RS+34.1,46.605408350626625,34.10992559732078,91.10022479465239
BAC,Weinstein,Stage 2 (상승),55.38999938964844,,1.0374347847732095,Stage 2 상승 유지 | 52주고가 96% | RS+6.0,51.84325408935547,5.997826262560335,96.2467421788928
GD,Weinstein,Stage 2 (상승),358.8299865722656,,1.0369279620356961,Stage 2 상승 유지 | 52주고가 97% | RS+6.3,336.03618977864585,6.3106266955888835,97.05977136168488
COP,Weinstein,Stage 2 (상승),107.5,,1.0233859426336902,Stage 2 상승 유지 | 52주고가 99% | RS+5.5,93.77378514607747,5.523179633925013,98.72348296681083
LMT,Weinstein,Stage 2 (상승),629.5599975585938,,1.0187321359674333,Stage 2 상승 유지 | 52주고가 97% | RS+20.3,491.08277384440106,20.29115967183357,97.36617816706881
AXP,Weinstein,Stage 2 (상승),363.20001220703125,,1.0021600022441581,Stage 2 상승 유지 | 52주고가 94% | RS+4.0,346.07811279296874,3.99967179370031,93.93967816479325
CSX,Weinstein,Stage 2 (상승),40.900001525878906,,1.0000555594805394,Stage 2 상승 유지 | 52주고가 99% | RS+11.5,35.63869705200195,11.522439106613103,99.03148252162023
NEE,Weinstein,Stage 2 (상승),90.83000183105469,,0.9997872710943049,Stage 2 상승 유지 | 52주고가 99% | RS+9.9,79.6609987894694,9.882869794777127,98.77120784616366
MAR,Weinstein,Stage 2 (상승),359.3500061035156,,0.9986666384473746,Stage 2 상승 유지 | 52주고가 99% | RS+19.6,288.7295435587565,19.605939256914382,98.84744392833767
SLB,Weinstein,Stage 2 (상승),50.31999969482422,,0.998093706560675,Stage 2 상승 유지 | 52주고가 97% | RS+23.2,38.0773593266805,23.216130048736172,97.387268198255
LOW,Weinstein,Stage 2 (상승),284.6700134277344,,0.9944770773638969,Stage 2 상승 유지 | 52주고가 100% | RS+8.6,250.2903610229492,8.593652328726131,99.62902127258712
C,Weinstein,Stage 2 (상승),122.1500015258789,,0.9941626310278743,Stage 2 상승 유지 | 52주고가 98% | RS+23.5,104.08469950358072,23.479530829477604,97.59507666334328
GILD,Weinstein,Stage 2 (상승),147.22999572753906,,0.9911443211475756,Stage 2 상승 유지 | 52주고가 96% | RS+16.4,121.78833414713542,16.431698681371998,96.14705872974496
HAL,Weinstein,Stage 2 (상승),34.02000045776367,,0.9740718445975894,Stage 2 상승 유지 | 52주고가 96% | RS+27.0,26.40198523203532,26.98650287972324,95.6962058730458
BKR,Weinstein,Stage 2 (상승),59.150001525878906,,0.9677873256579469,Stage 2 상승 유지 | 52주고가 99% | RS+21.9,48.167594782511394,21.902034180205334,98.79739866569062
JPM,Weinstein,Stage 2 (상승),318.2799987792969,,0.959596451876266,Stage 2 상승 유지 | 52주고가 95% | RS+2.3,306.2388600667318,2.3059334074223337,94.76285569011506
HON,Weinstein,Stage 2 (상승),243.33999633789062,,0.957471123260983,Stage 2 상승 유지 | 52주고가 99% | RS+8.9,203.56497243245443,8.920591480616746,99.41171564319492
D,Weinstein,Stage 2 (상승),63.790000915527344,,0.9464465358289951,Stage 2 상승 유지 | 52주고가 99% | RS+1.4,59.84288241068522,1.3732113025042514,99.00667486168392
REGN,Weinstein,Stage 2 (상승),754.9099731445312,,0.9412091859198666,Stage 2 상승 유지 | 52주고가 92% | RS+9.2,664.0755574544271,9.159736695306254,91.93774118108095
JNJ,Weinstein,Stage 2 (상승),238.35000610351562,,0.93198278467294,Stage 2 상승 유지 | 52주고가 99% | RS+22.5,195.20745035807292,22.480474073569944,98.92504511013256
DLTR,Weinstein,Stage 2 (상승),121.91999816894531,,0.9268653246430489,Stage 2 상승 유지 | 52주고가 86% | RS+11.3,112.06099980672201,11.31453251539536,85.61797991197479
GM,Weinstein,Stage 2 (상승),80.2699966430664,,0.9214686175383231,Stage 2 상승 유지 | 52주고가 92% | RS+23.3,68.64925104777018,23.3225423654279,91.61149751983734
ASML,Weinstein,Stage 2 (상승),1413.6199951171875,,0.920290263205917,Stage 2 상승 유지 | 52주고가 95% | RS+45.8,1022.1801045735677,45.80644976205737,94.77760724438255
GE,Weinstein,Stage 2 (상승),316.3299865722656,,0.8982083470175786,Stage 2 상승 유지 | 52주고가 95% | RS+10.4,296.0849365234375,10.399165459414728,95.05393144324692
PLD,Weinstein,Stage 2 (상승),140.47999572753906,,0.8875002568299649,Stage 2 상승 유지 | 52주고가 100% | RS+11.9,120.99685312906901,11.904192135980729,99.65947008834748
BA,Weinstein,Stage 2 (상승),242.58999633789062,,0.8419559107501253,Stage 2 상승 유지 | 52주고가 95% | RS+7.1,220.16766560872395,7.104442079780315,95.3764460454391
INTC,Weinstein,Stage 2 (상승),47.130001068115234,,0.823342348811617,Stage 2 상승 유지 | 52주고가 86% | RS+48.0,35.26333351135254,47.95803365868072,86.31868568724148
GFS,Weinstein,Stage 2 (상승),41.900001525878906,,0.816051150293212,Stage 2 상승 유지 | 52주고가 86% | RS+3.2,36.41066710154215,3.1545501874810977,86.27613036281531
WFC,Weinstein,Stage 2 (상승),91.91000366210938,,0.8091487642906197,Stage 2 상승 유지 | 52주고가 94% | RS+5.2,85.27069295247396,5.2302918744970395,94.4780315315483
MRNA,Weinstein,Stage 2 (상승),41.994998931884766,,0.7770037524842136,Stage 2 상승 유지 | 52주고가 76% | RS+28.9,30.15533332824707,28.91964702379264,76.07789556423276
WMT,Weinstein,Stage 2 (상승),126.69999694824219,,0.6334852445616551,Stage 2 상승 유지 | 52주고가 96% | RS+13.5,107.92154998779297,13.475254862289399,96.13779755884835
